Modelo_ID,Nombre,Categoria,Tipo_Algoritmo,Tiempo_Entrenamiento,Usar_Escalado,Accuracy,Precision,Recall,F1_Score,ROC_AUC,CV_F1_Mean,CV_F1_Std,N_Estimators,Support_Vectors,Features_Activos,Hidden_Layers,N_Neighbors,Parametros_JSON,Ratio_Eficiencia
Ensemble_Voting_Linear,Voting Linear (LR+SGD+NB),Ensemble,VotingClassifier,2.8398101329803467,True,0.6268628912071535,0.6205177372962608,0.704192659219498,0.6597125479936122,0.6823903936312401,0.6472419961699212,0.012238152517558488,3,0,0,0,0,"""{'estimators': [('lr', LogisticRegression(max_iter=500, random_state=42)), ('sgd', SGDClassifier(loss='log_loss', max_iter=500, random_state=42)), ('nb', GaussianNB())], 'flatten_transform': True, 'n_jobs': -1, 'verbose': False, 'voting': 'soft', 'weights': None, 'lr': LogisticRegression(max_iter=500, random_state=42), 'sgd': SGDClassifier(loss='log_loss', max_iter=500, random_state=42), 'nb': GaussianNB(), 'lr__C': 1.0, 'lr__class_weight': None, 'lr__dual': False, 'lr__fit_intercept': True, 'lr__intercept_scaling': 1, 'lr__l1_ratio': None, 'lr__max_iter': 500, 'lr__multi_class': 'deprecated', 'lr__n_jobs': None, 'lr__penalty': 'l2', 'lr__random_state': 42, 'lr__solver': 'lbfgs', 'lr__tol': 0.0001, 'lr__verbose': 0, 'lr__warm_start': False, 'sgd__alpha': 0.0001, 'sgd__average': False, 'sgd__class_weight': None, 'sgd__early_stopping': False, 'sgd__epsilon': 0.1, 'sgd__eta0': 0.0, 'sgd__fit_intercept': True, 'sgd__l1_ratio': 0.15, 'sgd__learning_rate': 'optimal', 'sgd__loss': 'log_loss', 'sgd__max_iter': 500, 'sgd__n_iter_no_change': 5, 'sgd__n_jobs': None, 'sgd__penalty': 'l2', 'sgd__power_t': 0.5, 'sgd__random_state': 42, 'sgd__shuffle': True, 'sgd__tol': 0.001, 'sgd__validation_fraction': 0.1, 'sgd__verbose': 0, 'sgd__warm_start': False, 'nb__priors': None, 'nb__var_smoothing': 1e-09}""",0.23222690609790791
Ensemble_Bagging_DT,Bagging Decision Trees (50),Ensemble,BaggingClassifier,17.632218599319458,False,0.6530178837555887,0.6726094003241491,0.6321630639779486,0.6517593388924204,0.7109317569614692,0.6535408638632585,0.003351816944341266,50,0,0,0,0,"""{'bootstrap': True, 'bootstrap_features': False, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': 8, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': 42, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(max_depth=8, random_state=42), 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 50, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}""",0.036962017751970395
Ensemble_Bagging_LR,Bagging Logistic Regression (30),Ensemble,BaggingClassifier,14.103384971618652,True,0.6416169895678092,0.6463645943097998,0.6674162193529668,0.6567217444059812,0.6925888381466969,0.650996136188341,0.0033084280735081527,30,0,0,0,0,"""{'bootstrap': True, 'bootstrap_features': False, 'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 500, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': 42, 'estimator__solver': 'lbfgs', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=500, random_state=42), 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 30, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}""",0.04656153002966525
Ensemble_Bagging_KNN,Bagging KNN (20),Ensemble,BaggingClassifier,3.734687566757202,True,0.6476154992548435,0.6596576656337613,0.6485565066008995,0.6540599853694221,0.7132605734116392,0.6562521169475788,0.00275934006401613,20,0,0,0,0,"""{'bootstrap': True, 'bootstrap_features': False, 'estimator__algorithm': 'auto', 'estimator__leaf_size': 30, 'estimator__metric': 'minkowski', 'estimator__metric_params': None, 'estimator__n_jobs': None, 'estimator__n_neighbors': 5, 'estimator__p': 2, 'estimator__weights': 'uniform', 'estimator': KNeighborsClassifier(), 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 20, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}""",0.1750842311304917
Ensemble_Bagging_SVM,Bagging LinearSVM (15),Ensemble,BaggingClassifier,18.43034076690674,True,0.6405737704918033,0.6451364050774949,0.6672711446394893,0.6560171153503298,0.6495481107158114,0.6508409794489073,0.003361347255136489,15,0,0,0,0,"""{'bootstrap': True, 'bootstrap_features': False, 'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': 'auto', 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__loss': 'squared_hinge', 'estimator__max_iter': 500, 'estimator__multi_class': 'ovr', 'estimator__penalty': 'l2', 'estimator__random_state': 42, 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator': LinearSVC(max_iter=500, random_state=42), 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 15, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}""",0.035592479334341266
Ensemble_ExtraTrees_Basic,"ExtraTrees Basic (100, depth=10)",Ensemble,ExtraTreesClassifier,2.353642225265503,False,0.6455663189269747,0.652139856156092,0.6642971130132018,0.6581623486291279,0.6972197321347781,0.6561116867987831,0.0034040675831594172,100,0,0,0,0,"""{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}""",0.27951692259953226
Ensemble_ExtraTrees_More,"ExtraTrees More (200, depth=8)",Ensemble,ExtraTreesClassifier,3.3997955322265625,False,0.6394932935916543,0.6432654768544339,0.6693021906281735,0.6560255954496979,0.6884382499273015,0.6526990359847387,0.003932888109696236,200,0,0,0,0,"""{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}""",0.19290356895411057
Ensemble_ExtraTrees_Bootstrap,"ExtraTrees Bootstrap (100, OOB)",Ensemble,ExtraTreesClassifier,4.296705007553101,False,0.6545454545454545,0.66481670804732,0.6603800957493109,0.6625909752547308,0.7092760809583137,0.6607261905276394,0.0048117791053926134,100,0,0,0,0,"""{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 12, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': True, 'random_state': 42, 'verbose': 0, 'warm_start': False}""",0.15417320967591888
Ensemble_AdaBoost_Ensemble,"AdaBoost (100, depth=3)",Ensemble,AdaBoostClassifier,63.09611630439758,False,0.6567064083457526,0.6657242279251848,0.6661105469316698,0.6659173313995649,0.7186530318514679,0.6641930810134691,0.00442497529553048,100,0,0,0,0,"""{'algorithm': 'deprecated', 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': 3, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(max_depth=3), 'learning_rate': 1.0, 'n_estimators': 100, 'random_state': 42}""",0.010553847313512702
Ensemble_GradientBoosting_Ensemble,"Gradient Boosting (100, depth=4)",Ensemble,GradientBoostingClassifier,58.499411821365356,False,0.6807004470938898,0.6960607427454518,0.6716233860438126,0.6836237448316598,0.7476711363177531,0.680323177769032,0.0045119511611875236,100,0,0,0,0,"""{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}""",0.011685793715763016
Ensemble_RandomForest_Ensemble,"Random Forest (100, depth=10)",Ensemble,RandomForestClassifier,3.908184766769409,False,0.6649776453055142,0.679954954954955,0.656970839982591,0.6682653287095108,0.7285942171356596,0.6678729887811146,0.0037187152362327543,100,0,0,0,0,"""{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}""",0.17094749124937686
Otros_Algoritmos_KNN_5,KNN k=5 Uniform,Otros_Algoritmos,KNeighborsClassifier,0.02204728126525879,True,0.6468330849478391,0.6571783081526896,0.6531263600754389,0.6551460690508241,0.701472180495615,0.6530327740767164,0.003182502556260518,0,0,0,0,0,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""uniform""}",28.426175804014846
Otros_Algoritmos_KNN_3,KNN k=3 Distance Weight,Otros_Algoritmos,KNeighborsClassifier,0.04243326187133789,True,0.6384500745156483,0.6485660212549134,0.6463078485419991,0.6474349658479872,0.6873136013867427,0.6469100558508514,0.0014189215637783379,0,0,0,0,0,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""distance""}",14.906432028197196
Otros_Algoritmos_KNN_10,KNN k=10 Uniform,Otros_Algoritmos,KNeighborsClassifier,0.03330087661743164,True,0.6541728763040239,0.6925773901145886,0.5874800522268968,0.6357142857142857,0.7191798556592175,0.6314422637004414,0.0024224432570230264,0,0,0,0,0,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 10, ""p"": 2, ""weights"": ""uniform""}",18.53347052335149
Otros_Algoritmos_KNN_Manhattan,KNN k=5 Manhattan Distance,Otros_Algoritmos,KNeighborsClassifier,0.061356544494628906,True,0.6599478390461997,0.6714506513579157,0.6617583055273466,0.6665692470682789,0.7253484093603442,0.6627673552747136,0.002697766684960793,0,0,0,0,0,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",10.689643765069341
Otros_Algoritmos_KNN_7_Dist,KNN k=7 Distance KDTree,Otros_Algoritmos,KNeighborsClassifier,3.4660654067993164,True,0.6522354694485842,0.6631247251941961,0.6563905411286812,0.6597404491105279,0.7179458815307043,0.6576489644758404,0.002950893692995827,0,0,0,0,0,"{""algorithm"": ""kd_tree"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 7, ""p"": 2, ""weights"": ""distance""}",0.19028785779948096
Otros_Algoritmos_KNN_15,KNN k=15 Distance,Otros_Algoritmos,KNeighborsClassifier,0.037271738052368164,True,0.6599478390461997,0.6725939097577239,0.6584941244741042,0.6654693398819778,0.7304189200720124,0.6662260809220506,0.0015349617268331055,0,0,0,0,0,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""metric_params"": null, ""n_jobs"": null, ""n_neighbors"": 15, ""p"": 2, ""weights"": ""distance""}",17.388009370554315
Otros_Algoritmos_NB_Gaussian,Naive Bayes Gaussian,Otros_Algoritmos,GaussianNB,0.16103506088256836,False,0.6092399403874814,0.59861260614759,0.7260989409545916,0.6562213189982955,0.6536644362309283,0.6441368723168294,0.016891403552724574,0,0,0,0,0,"{""priors"": null, ""var_smoothing"": 1e-09}",4.049872388259716
Otros_Algoritmos_NB_Gaussian_Smooth,Naive Bayes Gaussian Low Smooth,Otros_Algoritmos,GaussianNB,0.086639404296875,False,0.6048435171385991,0.5884020905148449,0.7676628463658784,0.6661840614377439,0.6550221695144349,0.654094244885189,0.015757418268820846,0,0,0,0,0,"{""priors"": null, ""var_smoothing"": 1e-08}",7.601421606895819
Otros_Algoritmos_NB_Bernoulli,Naive Bayes Bernoulli,Otros_Algoritmos,BernoulliNB,0.10340523719787598,False,0.6058867362146051,0.6161645422943222,0.6171478311330335,0.6166557947379865,0.64735074669246,0.6124308024241671,0.00283221035612169,0,0,0,0,0,"{""alpha"": 1.0, ""binarize"": 0.0, ""class_prior"": null, ""fit_prior"": true, ""force_alpha"": true}",5.90636840917528
Otros_Algoritmos_NB_Multinomial,Naive Bayes Multinomial,Otros_Algoritmos,MultinomialNB,0.022187471389770508,True,0.6103949329359165,0.608641733568305,0.6764108515885681,0.6407393410519806,0.6580271826048327,0.0,0.0,0,0,0,0,0,"{""alpha"": 1.0, ""class_prior"": null, ""fit_prior"": true, ""force_alpha"": true}",27.632997590873668
Otros_Algoritmos_NB_Complement,Naive Bayes Complement,Otros_Algoritmos,ComplementNB,0.02121877670288086,True,0.6140461997019374,0.630831488127052,0.5993036413753083,0.6146635420154001,0.6580271826048327,0.0,0.0,0,0,0,0,0,"{""alpha"": 1.0, ""class_prior"": null, ""fit_prior"": true, ""force_alpha"": true, ""norm"": false}",27.66414867186201
Otros_Algoritmos_DT_Basic,Decision Tree Basic (depth=10),Otros_Algoritmos,DecisionTreeClassifier,1.9142847061157227,False,0.6339418777943369,0.6484743983806882,0.6274481357899319,0.6377880184331797,0.6850671632354581,0.6368237081330286,0.003307592257909752,0,0,0,0,0,"{""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 10, ""min_samples_split"": 20, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 42, ""splitter"": ""best""}",0.33299906609009605
Otros_Algoritmos_DT_Deep,Decision Tree Deep (depth=20),Otros_Algoritmos,DecisionTreeClassifier,3.0821533203125,False,0.6087928464977646,0.6212546125461255,0.6106194690265486,0.615891132572432,0.6446545313643329,0.6118387898620467,0.002877232844605932,0,0,0,0,0,"{""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 20, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 5, ""min_samples_split"": 10, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 42, ""splitter"": ""best""}",0.19976013794539643
Otros_Algoritmos_DT_Entropy,Decision Tree Entropy (depth=12),Otros_Algoritmos,DecisionTreeClassifier,2.337332248687744,False,0.6378166915052161,0.6614761261619131,0.6039460322065864,0.6314033291624009,0.685992909164981,0.6311261413995891,0.003542959394826697,0,0,0,0,0,"{""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 12, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 15, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 42, ""splitter"": ""best""}",0.2700229317355308
Otros_Algoritmos_DT_Balanced,Decision Tree Balanced (depth=15),Otros_Algoritmos,DecisionTreeClassifier,2.7702224254608154,False,0.6256333830104321,0.6404418394950406,0.6182358914841143,0.6291429836864251,0.676073561770477,0.6278508984267686,0.005505354205593643,0,0,0,0,0,"{""ccp_alpha"": 0.0, ""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 15, ""max_features"": null, ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 15, ""min_samples_split"": 25, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 42, ""splitter"": ""best""}",0.22702724180712686
Otros_Algoritmos_ExtraTree,Extra Tree Single (depth=12),Otros_Algoritmos,ExtraTreeClassifier,0.08313131332397461,False,0.6093889716840537,0.6093377483443708,0.6674162193529668,0.637056013293637,0.6485350076708227,0.5887126455042394,0.013958786980514427,0,0,0,0,0,"{""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 20, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""random_state"": 42, ""splitter"": ""random""}",7.572162945328674
Otros_Algoritmos_LDA,Linear Discriminant Analysis,Otros_Algoritmos,LinearDiscriminantAnalysis,1.1716065406799316,True,0.6399031296572281,0.6444039526245707,0.6669809952125344,0.6554981286758154,0.6916374507561145,0.6501880231678653,0.003209079625442456,0,0,0,0,0,"{""covariance_estimator"": null, ""n_components"": null, ""priors"": null, ""shrinkage"": null, ""solver"": ""svd"", ""store_covariance"": false, ""tol"": 0.0001}",0.5590094425839781
Otros_Algoritmos_LDA_Shrink,LDA with Shrinkage,Otros_Algoritmos,LinearDiscriminantAnalysis,0.2972087860107422,True,0.6397913561847988,0.6438050006984216,0.668649354417525,0.6559920296043268,0.6909330871278898,0.6504659649396134,0.0033366365134357206,0,0,0,0,0,"{""covariance_estimator"": null, ""n_components"": null, ""priors"": null, ""shrinkage"": ""auto"", ""solver"": ""lsqr"", ""store_covariance"": false, ""tol"": 0.0001}",2.199774320467863
Otros_Algoritmos_QDA,Quadratic Discriminant Analysis,Otros_Algoritmos,QuadraticDiscriminantAnalysis,0.5324335098266602,True,0.627123695976155,0.6166049382716049,0.7245756564630785,0.6662442473154139,0.6739399471591973,0.6529446911386676,0.011157670282942055,0,0,0,0,0,"{""priors"": null, ""reg_param"": 0.0, ""store_covariance"": false, ""tol"": 0.0001}",1.2489733678934245
Otros_Algoritmos_GP,Gaussian Process RBF,Otros_Algoritmos,GaussianProcessClassifier,23.252318859100342,True,0.6269001490312965,0.6396209653538644,0.6267227622225446,0.6331061771817982,0.6762365763381164,0.0,0.0,0,0,0,0,0,"{""copy_X_train"": true, ""kernel__length_scale"": 1.0, ""kernel__length_scale_bounds"": [1e-05, 100000.0], ""kernel"": ""RBF(length_scale=1)"", ""max_iter_predict"": 100, ""multi_class"": ""one_vs_rest"", ""n_jobs"": null, ""n_restarts_optimizer"": 2, ""optimizer"": ""fmin_l_bfgs_b"", ""random_state"": 42, ""warm_start"": false}",0.027226486722949132
